customer_id,age,gender,loyalty_member,join_date
C040053,61,Male,1,44684
C040054,20,Male,1,44703
C040055,51,Male,1,45387
C040056,51,Male,1,44439
C040057,43,Female,1,45419
C040058,52,Male,0,45639
C040059,22,Male,1,44981
C040060,36,Female,1,45743
C040061,42,Male,1,44436
C040062,20,Female,0,45097
C040063,45,Female,0,44881
C040064,69,Male,0,44986
C040065,33,Male,1,44804
C040066,46,Male,0,45803
C040067,53,Female,0,44739
C040068,25,Male,1,44552
C040069,49,Male,0,44686
C040070,39,Male,0,44320
C040071,39,Male,1,45347
C040072,63,Male,1,44335
C040073,18,Male,1,45340
C040074,44,Male,0,44838
C040075,27,Female,1,45161
C040076,38,Male,0,44943
C040077,21,Male,0,44807
C040078,29,Male,1,45489
C040079,43,Male,1,45654
C040080,67,Female,0,44770
C040081,25,Male,0,44759
C040082,56,Female,0,44689
C040083,18,Male,0,44306
C040084,27,Female,0,44625
C040085,21,Female,1,44552
C040086,65,Female,1,45738
C040087,68,Female,0,45737
C040088,24,Male,1,45951
C040089,70,Male,0,44283
C040090,38,Female,1,45563
C040091,32,Female,0,45936
C040092,59,Female,1,45238
C040093,22,Female,0,46042
C040094,19,Male,0,44328
C040095,41,Female,0,44533
C040096,19,Male,1,45912
C040097,26,Male,1,44520
C040098,36,Female,0,45495
C040099,66,Female,0,44944
C040100,36,Male,0,44884
C040101,55,Female,0,44618
C040102,39,Female,1,45566
C040103,21,Female,1,45712
C040104,48,Female,1,45374
C040105,43,Female,1,45963
C040106,44,Male,0,45591
C040107,18,Male,0,45899
C040108,23,Female,0,45078
C040109,35,Male,1,44288
C040110,60,Male,1,44387
C040111,52,Female,1,45367
C040112,54,Female,1,45745
C040113,47,Female,0,45995
C040114,42,Female,0,45529
C040115,55,Male,0,46068
C040116,24,Male,1,44438
C040117,25,Female,0,44859
C040118,64,Female,0,44274
C040119,22,Female,0,45325
C040120,44,Male,1,45884
C040121,38,Male,0,44789
C040122,58,Male,0,45899
C040123,23,Female,1,46031
C040124,34,Male,1,44274
C040125,70,Female,0,44958
C040126,33,Male,1,45551
C040127,22,Male,0,44301
C040128,49,Female,1,45736
C040129,27,Female,1,44377
C040130,29,Male,1,45914
C040131,57,Female,1,45591
C040132,49,Male,0,45123
C040133,23,Female,1,45451
C040134,56,Male,0,44469
C040135,61,Female,0,45198
C040136,58,Male,0,44474
C040137,51,Female,0,45553
C040138,26,Male,1,45823
C040139,47,Female,1,45811
C040140,30,Female,1,46038
C040141,64,Male,0,45378
C040142,36,Female,0,44887
C040143,47,Female,0,45108
C040144,29,Female,0,45392
C040145,70,Male,1,45682
C040146,50,Male,1,45196
C040147,41,Female,1,45829
C040148,45,Female,0,45396
C040149,26,Female,1,45379
C040150,65,Male,1,45061
C040151,32,Male,0,44908
C040152,69,Male,1,45448
C040153,54,Male,1,46017
C040154,68,Male,0,45366
C040155,34,Male,1,44353
C040156,68,Female,1,45037
C040157,21,Male,1,45837
C040158,68,Female,1,44489
C040159,34,Male,0,44658
C040160,57,Male,1,46078
C040161,38,Male,0,44991
C040162,62,Female,0,45951
C040163,28,Male,1,45994
C040164,64,Male,1,45585
C040165,22,Male,0,44727
C040166,27,Male,0,45087
C040167,29,Male,0,45145
C040168,49,Male,0,45641
C040169,65,Female,1,45849
C040170,22,Male,1,46075
C040171,25,Male,1,45114
C040172,39,Male,1,45346
C040173,54,Female,0,45406
C040174,56,Female,0,45466
C040175,39,Female,1,45424
C040176,23,Female,1,44801
C040177,53,Male,1,45087
C040178,42,Female,1,44621
C040179,23,Female,1,45564
C040180,68,Male,1,45069
C040181,43,Male,0,44812
C040182,56,Male,1,45138
C040183,43,Male,1,45366
C040184,60,Male,0,44425
C040185,26,Female,1,45524
C040186,32,Female,1,45499
C040187,19,Male,0,45084
C040188,36,Male,1,45017
C040189,43,Female,1,45072
C040190,69,Female,0,45587
C040191,36,Male,0,44621
C040192,25,Female,1,44650
C040193,29,Male,1,45019
C040194,34,Male,1,45475
C040195,43,Male,0,44905
C040196,59,Male,0,44703
C040197,63,Male,1,44375
C040198,38,Female,1,45848
C040199,33,Female,1,45377
C040200,19,Male,1,44772
C040201,24,Male,1,45555
C040202,30,Male,1,45675
C040203,22,Male,1,45161
C040204,63,Male,1,45252
C040205,46,Male,0,45806
C040206,53,Male,1,45123
C040207,33,Male,0,45489
C040208,63,Male,0,44853
C040209,68,Male,0,45189
C040210,40,Male,1,45657
C040211,44,Female,0,44293
C040212,61,Male,1,45598
C040213,67,Female,1,45385
C040214,20,Female,1,44695
C040215,38,Male,0,45840
C040216,51,Male,1,44692
C040217,60,Male,1,45667
C040218,20,Male,0,45656
C040219,28,Male,1,44890
C040220,22,Male,0,45808
C040221,34,Male,0,45994
C040222,18,Female,1,44363
C040223,55,Male,0,45787
C040224,62,Male,1,45821
C040225,68,Male,0,44364
C040226,24,Male,1,45880
C040227,57,Male,0,45201
C040228,24,Male,1,44832
C040229,50,Female,0,45411
C040230,57,Male,1,45759
C040231,27,Male,0,45362
C040232,68,Male,0,46016
C040233,62,Female,1,46010
C040234,57,Female,1,45227
C040235,27,Female,0,45535
C040236,28,Male,0,44374
C040237,63,Female,1,45514
C040238,38,Female,0,44777
C040239,41,Male,0,45666
C040240,49,Male,0,44999
C040241,20,Male,1,44633
C040242,28,Male,0,44817
C040243,46,Male,0,44467
C040244,47,Male,0,45859
C040245,19,Male,1,45215
C040246,63,Female,1,45499
C040247,35,Male,0,44947
C040248,48,Male,1,44784
C040249,25,Male,1,46023
C040250,34,Female,0,44283
C040251,52,Female,0,45484
C040252,25,Male,1,45024
C040253,64,Female,1,45423
C040254,55,Female,0,45689
C040255,28,Female,1,44970
C040256,62,Female,0,45598
C040257,38,Male,1,45721
C040258,27,Female,0,44270
C040259,57,Female,0,44627
C040260,49,Male,0,45212
C040261,43,Female,1,44653
C040262,43,Male,0,44484
C040263,47,Male,1,45661
C040264,50,Female,0,45945
C040265,64,Male,1,44362
C040266,25,Male,0,45520
C040267,43,Male,1,45526
C040268,69,Male,1,45443
C040269,40,Male,0,45525
C040270,38,Male,0,44988
C040271,47,Female,1,45909
C040272,38,Female,1,45926
C040273,40,Male,0,45914
C040274,50,Male,0,44996
C040275,70,Female,1,45495
C040276,26,Male,0,44407
C040277,34,Female,0,44807
C040278,37,Female,0,45127
C040279,36,Male,0,44337
C040280,45,Male,1,44946
C040281,56,Female,1,44669
C040282,67,Female,1,44755
C040283,18,Female,1,44637
C040284,63,Male,1,44716
C040285,58,Male,0,44414
C040286,21,Female,0,44761
C040287,20,Female,0,44355
C040288,27,Female,1,44751
C040289,28,Female,0,45831
C040290,51,Female,1,44387
C040291,60,Male,1,44651
C040292,58,Female,1,44535
C040293,63,Male,0,44368
C040294,24,Female,0,44625
C040295,42,Male,1,45485
C040296,24,Male,0,45871
C040297,64,Female,0,45952
C040298,29,Female,0,45374
C040299,29,Male,0,45397
C040300,29,Male,1,44292
C040301,42,Male,1,44367
C040302,42,Male,1,45617
C040303,42,Male,1,45135
C040304,26,Female,1,45448
C040305,60,Male,1,44667
C040306,33,Male,0,46026
C040307,20,Male,1,45261
C040308,26,Female,0,46074
C040309,35,Female,0,44668
C040310,35,Female,0,44758
C040311,62,Female,0,45407
C040312,35,Male,1,44893
C040313,43,Female,0,45224
C040314,42,Female,0,45933
C040315,49,Male,1,44646
C040316,63,Female,0,44777
C040317,65,Female,1,45777
C040318,23,Male,1,44919
C040319,32,Female,0,45567
C040320,46,Male,0,44588
C040321,36,Male,1,46044
C040322,25,Male,1,46074
C040323,58,Female,1,44348
C040324,30,Female,0,45298
C040325,49,Male,1,45062
C040326,22,Female,1,45568
C040327,35,Female,1,45650
C040328,36,Male,0,44539
C040329,30,Male,1,45517
C040330,66,Male,1,44717
C040331,18,Female,0,44732
C040332,49,Female,0,46069
C040333,45,Male,0,44367
C040334,62,Male,1,45989
C040335,43,Male,1,44334
C040336,65,Female,1,44882
C040337,40,Male,0,45397
C040338,70,Male,1,45889
C040339,37,Female,1,44976
C040340,35,Male,1,44991
C040341,49,Male,0,44370
C040342,50,Female,1,45046
C040343,66,Male,1,44448
C040344,60,Male,1,44449
C040345,38,Male,0,45452
C040346,52,Male,0,44302
C040347,42,Male,1,44881
C040348,30,Female,1,45996
C040349,36,Female,1,46083
C040350,29,Male,1,44870
C040351,31,Male,0,45558
C040352,22,Female,1,45719
C040353,25,Male,0,44758
C040354,36,Male,1,44693
C040355,58,Female,0,46054
C040356,60,Female,1,44641
C040357,44,Female,0,44809
C040358,66,Male,1,44561
C040359,46,Male,1,45796
C040360,37,Female,0,45546
C040361,19,Male,0,44586
C040362,55,Female,0,44398
C040363,27,Male,0,44551
C040364,41,Male,1,45024
C040365,61,Male,1,44568
C040366,27,Female,0,44292
C040367,43,Male,1,44837
C040368,51,Male,0,45018
C040369,58,Female,0,45822
C040370,53,Male,0,45322
C040371,63,Female,0,45304
C040372,59,Female,0,45636
C040373,50,Male,0,45377
C040374,50,Male,1,46011
C040375,21,Female,1,44788
C040376,45,Male,0,44800
C040377,26,Female,1,44856
C040378,62,Female,1,46019
C040379,34,Female,0,44594
C040380,22,Male,1,45722
C040381,34,Male,1,44654
C040382,70,Female,1,44820
C040383,30,Male,1,45762
C040384,46,Male,1,45875
C040385,69,Female,1,44566
C040386,69,Male,0,44312
C040387,40,Female,0,44659
C040388,45,Male,0,45185
C040389,23,Male,1,45650
C040390,35,Male,0,45810
C040391,68,Female,1,45578
C040392,27,Female,1,45388
C040393,44,Female,0,45421
C040394,36,Female,1,45059
C040395,27,Male,0,45308
C040396,46,Male,0,46073
C040397,67,Male,1,45760
C040398,69,Male,0,45759
C040399,67,Male,1,44538
C040400,50,Male,1,45161
C040401,49,Female,0,45172
C040402,66,Male,1,44453
C040403,60,Female,0,45811
C040404,41,Female,1,45937
C040405,51,Male,1,44922
C040406,29,Female,0,44585
C040407,22,Female,1,45858
C040408,59,Female,1,44313
C040409,28,Female,1,45940
C040410,45,Male,1,44782
C040411,29,Female,1,44868
C040412,59,Male,1,44592
C040413,70,Female,1,44728
C040414,34,Male,0,46056
C040415,31,Female,1,44261
C040416,32,Female,0,45356
C040417,24,Male,0,46001
C040418,58,Male,1,45778
C040419,22,Male,0,45271
C040420,55,Female,1,45639
C040421,32,Female,1,45934
C040422,47,Male,0,45917
C040423,69,Male,1,44539
C040424,61,Female,0,45182
C040425,36,Female,1,44841
C040426,20,Male,1,45953
C040427,61,Male,1,44972
C040428,30,Female,1,45241
C040429,66,Female,1,45135
C040430,40,Female,1,44611
C040431,57,Male,0,45455
C040432,29,Male,0,45351
C040433,69,Male,0,44625
C040434,31,Male,0,45492
C040435,60,Male,1,44797
C040436,68,Female,1,45820
C040437,20,Male,1,44641
C040438,31,Female,1,44461
C040439,68,Female,1,44892
C040440,58,Male,0,45332
C040441,53,Female,0,44578
C040442,66,Female,1,45983
C040443,39,Male,0,45956
C040444,30,Female,0,45599
C040445,66,Male,0,45488
C040446,23,Male,1,44261
C040447,63,Male,1,45231
C040448,36,Male,1,45486
C040449,53,Female,0,44926
C040450,33,Female,0,45599
C040451,70,Male,0,44542
C040452,48,Female,0,45470
C040453,32,Male,0,44990
C040454,24,Female,1,45102
C040455,26,Female,1,46016
C040456,30,Female,0,45921
C040457,39,Male,0,45166
C040458,50,Female,0,45363
C040459,55,Male,0,44998
C040460,52,Female,1,45261
C040461,22,Female,1,45596
C040462,53,Female,0,44703
C040463,47,Female,1,45521
C040464,58,Female,1,45349
C040465,37,Female,0,45885
C040466,62,Male,0,44930
C040467,21,Male,0,44358
C040468,66,Male,1,45502
C040469,43,Male,1,44295
C040470,36,Male,0,45402
C040471,38,Male,0,45947
C040472,44,Male,1,44382
C040473,49,Male,0,44695
C040474,44,Male,0,44729
C040475,52,Male,0,46045
C040476,55,Female,0,45770
C040477,49,Female,0,45117
C040478,23,Female,0,44709
C040479,19,Male,0,45115
C040480,50,Male,1,45873
C040481,67,Female,1,44580
C040482,61,Female,0,44950
C040483,35,Female,1,45998
C040484,25,Male,0,46036
C040485,36,Female,1,45756
C040486,25,Female,0,45830
C040487,39,Male,0,45130
C040488,23,Male,0,44789
C040489,57,Female,0,44537
C040490,57,Female,0,44583
C040491,47,Female,0,45731
C040492,59,Male,1,45731
C040493,58,Female,1,44896
C040494,43,Male,0,45256
C040495,47,Male,0,45554
C040496,37,Female,0,45886
C040497,51,Male,0,44488
C040498,31,Male,1,45081
C040499,32,Male,1,45035
C040500,26,Female,0,44335
C040501,22,Female,0,44381
C040502,69,Female,0,45400
C040503,44,Male,0,44375
C040504,55,Male,1,45302
C040505,24,Female,1,45024
C040506,31,Female,1,45009
C040507,54,Female,1,45784
C040508,29,Female,1,45401
C040509,56,Female,1,44411
C040510,19,Male,1,45539
C040511,33,Male,1,44851
C040512,22,Male,0,45912
C040513,19,Female,0,44280
C040514,60,Male,1,45101
C040515,56,Male,0,44936
C040516,64,Female,0,44540
C040517,34,Female,0,45795
C040518,38,Male,0,44573
C040519,62,Male,1,44613
C040520,20,Male,1,45957
C040521,33,Male,0,45600
C040522,69,Male,1,45431
C040523,43,Male,0,45554
C040524,19,Female,1,44313
C040525,28,Female,1,45518
C040526,58,Male,0,45547
C040527,24,Male,1,45058
C040528,68,Male,0,45319
C040529,64,Female,1,44862
C040530,51,Male,1,44927
C040531,60,Male,1,44833
C040532,57,Male,0,45367
C040533,37,Female,0,45938
C040534,61,Female,0,44407
C040535,48,Female,0,45929
C040536,36,Male,0,44487
C040537,57,Female,1,44685
C040538,18,Male,1,45275
C040539,29,Female,1,45755
C040540,59,Male,0,45049
C040541,46,Female,1,45135
C040542,65,Male,1,45600
C040543,29,Female,1,45404
C040544,62,Female,1,45539
C040545,21,Male,0,44370
C040546,49,Female,0,45699
C040547,28,Male,1,45273
C040548,30,Male,0,45700
C040549,45,Female,1,45605
C040550,54,Male,1,45665
C040551,34,Female,0,44959
C040552,55,Male,0,44909
C040553,54,Male,0,45817
C040554,30,Male,1,44782
C040555,41,Female,1,45802
C040556,25,Male,1,44667
C040557,51,Female,0,46021
C040558,48,Male,1,45382
C040559,21,Female,0,44707
C040560,43,Female,1,45421
C040561,21,Male,0,45034
C040562,38,Male,1,45387
C040563,41,Female,1,44720
C040564,67,Male,0,44951
C040565,32,Male,0,45986
C040566,38,Male,1,46010
C040567,68,Male,0,45386
C040568,38,Female,1,44348
C040569,33,Male,0,45477
C040570,61,Male,0,46022
C040571,32,Male,1,45622
C040572,26,Male,1,44387
C040573,42,Female,0,45274
C040574,61,Male,0,45903
C040575,50,Female,0,45890
C040576,18,Male,1,45545
C040577,48,Female,0,45496
C040578,59,Female,1,44870
C040579,43,Male,1,45493
C040580,62,Female,1,45549
C040581,60,Female,0,45768
C040582,21,Male,0,44667
C040583,65,Female,1,45965
C040584,35,Male,0,44869
C040585,31,Male,0,45858
C040586,54,Female,0,45734
C040587,58,Female,1,44955
C040588,18,Male,1,44874
C040589,48,Female,0,44473
C040590,60,Female,0,45668
C040591,47,Male,1,45389
C040592,41,Male,0,44412
C040593,27,Female,1,44945
C040594,61,Male,0,44690
C040595,38,Female,1,45597
C040596,57,Male,1,44503
C040597,56,Male,1,44348
C040598,68,Male,0,45734
C040599,38,Male,1,45170
C040600,61,Male,1,45065
C040601,61,Male,1,45332
C040602,31,Male,1,44566
C040603,46,Male,1,46005
C040604,32,Male,1,45258
C040605,30,Female,1,44666
C040606,60,Female,1,45579
C040607,23,Male,1,45734
C040608,66,Male,1,44893
C040609,42,Male,1,44824
C040610,20,Female,0,45016
C040611,69,Female,0,45687
C040612,68,Male,1,44396
C040613,47,Male,1,45843
C040614,38,Male,1,45612
C040615,56,Male,1,45842
C040616,23,Male,0,45884
C040617,32,Male,0,44474
C040618,25,Female,1,44546
C040619,27,Male,1,45573
C040620,61,Male,0,45373
C040621,62,Female,1,45571
C040622,60,Male,1,45588
C040623,26,Male,1,44676
C040624,59,Female,1,45687
C040625,23,Male,0,45055
C040626,36,Female,1,44945
C040627,22,Female,0,45400
C040628,63,Male,1,44358
C040629,42,Female,0,44457
C040630,69,Male,1,44645
C040631,59,Male,0,44300
C040632,23,Male,1,44395
C040633,61,Male,1,44592
C040634,43,Male,0,45040
C040635,23,Male,1,45571
C040636,48,Male,0,44582
C040637,27,Female,0,44542
C040638,31,Male,0,46021
C040639,53,Female,0,46002
C040640,49,Male,0,45520
C040641,19,Female,0,45597
C040642,64,Male,1,45385
C040643,43,Female,0,45417
C040644,43,Female,1,44747
C040645,34,Female,0,45778
C040646,20,Female,0,44963
C040647,28,Male,1,45444
C040648,31,Female,0,44987
C040649,62,Male,0,45649
C040650,63,Female,1,45598
C040651,33,Male,1,44661
C040652,31,Female,1,45008
C040653,41,Male,0,45880
C040654,55,Male,1,44822
C040655,70,Male,0,46051
C040656,42,Male,1,44289
C040657,51,Female,1,44310
C040658,42,Female,0,44892
C040659,43,Female,1,44940
C040660,29,Female,1,45333
C040661,63,Male,1,45499
C040662,21,Male,1,45122
C040663,45,Female,1,44638
C040664,30,Female,0,44573
C040665,44,Female,0,45375
C040666,58,Male,1,44897
C040667,39,Female,0,44749
C040668,64,Female,0,45752
C040669,36,Female,0,46020
C040670,40,Female,1,45654
C040671,55,Female,1,44641
C040672,38,Male,0,46078
C040673,45,Male,0,44974
C040674,48,Male,0,45506
C040675,66,Male,0,44283
C040676,65,Female,0,44862
C040677,69,Male,0,44519
C040678,53,Male,0,45663
C040679,58,Female,0,45376
C040680,31,Female,0,45336
C040681,68,Female,0,44458
C040682,65,Female,1,44461
C040683,26,Male,1,44673
C040684,39,Female,0,44790
C040685,49,Male,1,45534
C040686,65,Male,1,45412
C040687,52,Female,1,46062
C040688,37,Male,1,45578
C040689,47,Male,1,45748
C040690,56,Male,0,44512
C040691,66,Female,0,44297
C040692,42,Female,1,44351
C040693,64,Male,1,44685
C040694,40,Male,0,45061
C040695,66,Female,1,45151
C040696,54,Female,1,45955
C040697,59,Male,1,45156
C040698,24,Female,0,45027
C040699,63,Female,0,45227
C040700,39,Female,0,45791
C040701,60,Female,1,44945
C040702,47,Male,0,45592
C040703,23,Female,0,46022
C040704,25,Female,1,45799
C040705,66,Female,1,45312
C040706,26,Male,1,46004
C040707,56,Male,0,44838
C040708,69,Male,0,44846
C040709,22,Female,1,45693
C040710,26,Male,1,45225
C040711,43,Female,0,44722
C040712,23,Male,1,45034
C040713,43,Male,1,46062
C040714,43,Female,0,44611
C040715,23,Male,1,45693
C040716,42,Female,0,44800
C040717,38,Male,1,45985
C040718,64,Female,1,45699
C040719,36,Female,0,45626
C040720,20,Male,0,45315
C040721,45,Male,0,45308
C040722,47,Female,0,44351
C040723,32,Female,0,44389
C040724,42,Male,0,46006
C040725,24,Male,0,45992
C040726,44,Male,0,45100
C040727,56,Female,0,45979
C040728,35,Female,1,44909
C040729,18,Female,1,45928
C040730,47,Male,1,44713
C040731,37,Female,1,45087
C040732,20,Female,0,45192
C040733,24,Female,0,44940
C040734,48,Male,1,45131
C040735,35,Female,0,45580
C040736,53,Female,1,45583
C040737,32,Male,1,45229
C040738,64,Female,0,44876
C040739,70,Female,0,45826
C040740,19,Female,0,45010
C040741,27,Male,0,45127
C040742,40,Male,0,44414
C040743,18,Male,1,45834
C040744,35,Female,1,44315
C040745,48,Male,0,45794
C040746,64,Male,1,45560
C040747,50,Female,0,44919
C040748,51,Male,0,45724
C040749,44,Male,1,44517
C040750,47,Male,0,45848
C040751,53,Male,1,44740
C040752,33,Male,0,45558
C040753,59,Female,1,45015
C040754,24,Male,1,45093
C040755,62,Female,1,44315
C040756,29,Female,1,44886
C040757,69,Female,0,45700
C040758,66,Male,0,45068
C040759,25,Female,1,45857
C040760,34,Male,1,45004
C040761,69,Male,0,45506
C040762,57,Male,0,44600
C040763,69,Male,1,44606
C040764,26,Female,0,45042
C040765,23,Male,0,44874
C040766,67,Female,0,45182
C040767,70,Male,1,44627
C040768,54,Male,1,45222
C040769,36,Male,0,44431
C040770,67,Female,1,45795
C040771,69,Female,0,44813
C040772,42,Female,1,45114
C040773,56,Female,0,44432
C040774,55,Female,1,46020
C040775,22,Male,1,45362
C040776,46,Male,1,45117
C040777,55,Male,0,46085
C040778,51,Male,0,44978
C040779,26,Female,0,44562
C040780,45,Female,0,45054
C040781,39,Female,1,44784
C040782,37,Female,1,44730
C040783,65,Male,1,45187
C040784,38,Female,1,45361
C040785,29,Male,1,44545
C040786,69,Female,0,46014
C040787,55,Male,1,45842
C040788,39,Male,1,45679
C040789,49,Male,0,44273
C040790,25,Male,0,45306
C040791,64,Male,0,45568
C040792,60,Male,1,44882
C040793,26,Male,0,45532
C040794,33,Female,1,44985
C040795,54,Male,0,45373
C040796,53,Male,1,45996
C040797,51,Male,1,44836
C040798,68,Female,1,45644
C040799,54,Female,1,45187
C040800,54,Female,1,46037
C040801,28,Female,1,45295
C040802,22,Male,0,45593
C040803,23,Female,1,45009
C040804,19,Female,1,45699
C040805,64,Female,0,45235
C040806,47,Female,0,45794
C040807,52,Female,1,44362
C040808,52,Female,0,45065
C040809,40,Female,0,44942
C040810,18,Female,0,44752
C040811,44,Male,0,45424
C040812,21,Male,0,45731
C040813,35,Male,1,45366
C040814,21,Female,1,45153
C040815,26,Female,1,44511
C040816,23,Female,0,44765
C040817,61,Female,0,45131
C040818,47,Male,1,44907
C040819,63,Female,1,45858
C040820,56,Male,0,45474
C040821,39,Female,0,45144
C040822,63,Female,1,45336
C040823,34,Female,0,46066
C040824,55,Male,1,45692
C040825,32,Female,0,45230
C040826,65,Male,1,44550
C040827,51,Male,0,45308
C040828,51,Female,1,44988
C040829,25,Female,1,44369
C040830,57,Male,1,45638
C040831,64,Female,1,45323
C040832,63,Male,0,45733
C040833,61,Male,1,44505
C040834,66,Female,1,45288
C040835,35,Female,0,44991
C040836,51,Female,0,44789
C040837,36,Male,1,45064
C040838,27,Female,1,44548
C040839,25,Female,0,45022
C040840,60,Female,1,45066
C040841,36,Male,0,44851
C040842,43,Male,0,45140
C040843,39,Male,1,45886
C040844,44,Female,0,44983
C040845,43,Female,0,45330
C040846,32,Male,0,45881
C040847,44,Female,1,45255
C040848,41,Female,0,45418
C040849,58,Female,0,45385
C040850,34,Male,1,44616
C040851,22,Female,1,45423
C040852,35,Female,0,44933
C040853,38,Female,1,45080
C040854,18,Female,0,44603
C040855,45,Male,0,44947
C040856,70,Male,0,44478
C040857,39,Male,1,44550
C040858,27,Male,0,45111
C040859,62,Male,1,45794
C040860,29,Male,0,45026
C040861,59,Female,1,44276
C040862,33,Female,1,44903
C040863,25,Male,1,44937
C040864,22,Male,0,44931
C040865,56,Female,1,44841
C040866,66,Male,0,45456
C040867,22,Male,1,44948
C040868,50,Female,1,44665
C040869,56,Female,0,45821
C040870,48,Male,0,45414
C040871,22,Male,0,44936
C040872,20,Male,0,44835
C040873,62,Female,0,44875
C040874,50,Male,0,45640
C040875,58,Male,1,44329
C040876,36,Male,1,45413
C040877,50,Male,0,45093
C040878,56,Male,0,44683
C040879,30,Male,1,45361
C040880,26,Female,0,45197
C040881,40,Male,1,44553
C040882,53,Female,0,45662
C040883,61,Female,0,45027
C040884,45,Male,1,45765
C040885,32,Male,1,45008
C040886,36,Male,0,45072
C040887,21,Female,1,46085
C040888,18,Male,0,44392
C040889,58,Male,0,45426
C040890,24,Male,1,44856
C040891,24,Female,1,45008
C040892,58,Female,0,46081
C040893,23,Male,0,45782
C040894,31,Female,1,45691
C040895,51,Female,0,44357
C040896,50,Female,1,45216
C040897,39,Male,0,45749
C040898,53,Male,1,44806
C040899,32,Female,0,45455
C040900,35,Female,1,45309
C040901,28,Female,0,45301
C040902,20,Female,1,44842
C040903,68,Female,1,44810
C040904,35,Male,1,45806
C040905,38,Female,1,44280
C040906,34,Female,1,45842
C040907,41,Female,1,45864
C040908,22,Male,0,45231
C040909,66,Female,1,45378
C040910,33,Male,1,45984
C040911,54,Male,1,45808
C040912,42,Male,0,45495
C040913,70,Female,0,45835
C040914,52,Male,1,44292
C040915,31,Female,1,45193
C040916,43,Female,0,45133
C040917,27,Female,0,44400
C040918,18,Female,1,45086
C040919,36,Male,0,45672
C040920,48,Male,0,45267
C040921,49,Male,1,45678
C040922,24,Male,1,45402
C040923,60,Male,1,45952
C040924,45,Male,1,45856
C040925,29,Male,0,44621
C040926,60,Male,0,45546
C040927,27,Male,1,45526
C040928,68,Female,0,44520
C040929,42,Male,1,44284
C040930,53,Male,0,45543
C040931,57,Female,1,44632
C040932,55,Male,1,45309
C040933,21,Male,0,45536
C040934,62,Male,0,44894
C040935,31,Male,0,45240
C040936,55,Female,1,44364
C040937,59,Female,1,45693
C040938,50,Female,0,45181
C040939,41,Male,0,45481
C040940,48,Male,0,44305
C040941,29,Female,0,45283
C040942,62,Female,1,45783
C040943,64,Female,0,45658
C040944,68,Female,0,46020
C040945,66,Male,0,45937
C040946,22,Female,1,45005
C040947,21,Female,0,44534
C040948,47,Male,1,45495
C040949,48,Male,1,44858
C040950,61,Female,0,44507
C040951,19,Female,0,45845
C040952,35,Female,0,44561
C040953,23,Male,1,44818
C040954,23,Male,0,45794
C040955,37,Male,0,45003
C040956,40,Female,1,45421
C040957,26,Female,0,45223
C040958,59,Male,1,46046
C040959,32,Female,0,44535
C040960,48,Female,1,44444
C040961,31,Male,1,45472
C040962,61,Male,0,44854
C040963,25,Female,0,45235
C040964,46,Female,1,45227
C040965,65,Female,1,44548
C040966,58,Male,1,44616
C040967,35,Female,0,44364
C040968,38,Male,0,45158
C040969,31,Female,1,45718
C040970,57,Female,0,44475
C040971,40,Male,1,45594
C040972,57,Male,1,45599
C040973,42,Male,0,46007
C040974,18,Female,0,44451
C040975,31,Female,1,44743
C040976,53,Male,0,45587
C040977,38,Male,1,45242
C040978,46,Female,0,44909
C040979,38,Male,0,44283
C040980,52,Male,1,45460
C040981,66,Female,0,44324
C040982,35,Female,0,45361
C040983,61,Male,0,45893
C040984,22,Female,1,45874
C040985,46,Female,1,46028
C040986,50,Female,1,45855
C040987,50,Female,0,44352
C040988,36,Male,0,45186
C040989,38,Female,0,44315
C040990,49,Male,1,44539
C040991,36,Male,1,45095
C040992,19,Male,0,45370
C040993,37,Male,1,44651
C040994,18,Female,0,45406
C040995,40,Male,0,45786
C040996,47,Female,1,45839
C040997,63,Female,1,45185
C040998,25,Female,1,45442
C040999,23,Female,1,45436
C041000,28,Female,1,45405
C041001,58,Female,0,45197
C041002,33,Male,1,45387
C041003,49,Female,1,45621
C041004,65,Female,0,45331
C041005,50,Male,1,45455
C041006,46,Male,0,44750
C041007,33,Female,1,45399
C041008,46,Male,1,45643
C041009,20,Male,0,44336
C041010,39,Male,1,45316
C041011,34,Male,0,45003
C041012,32,Female,0,45911
C041013,55,Male,0,45714
C041014,67,Male,0,45616
C041015,43,Male,1,46045
C041016,45,Male,0,44292
C041017,45,Male,0,44582
C041018,37,Male,1,45650
C041019,39,Female,0,44409
C041020,67,Male,0,44286
C041021,48,Female,0,45043
C041022,29,Male,1,44731
C041023,22,Male,1,44431
C041024,52,Male,0,45250
C041025,47,Female,1,44305
C041026,45,Male,0,45014
C041027,25,Male,1,45685
C041028,24,Male,0,44289
C041029,60,Female,1,45625
C041030,69,Male,0,44805
C041031,40,Female,1,45435
C041032,40,Female,1,45667
C041033,34,Female,0,44608
C041034,58,Male,1,45111
C041035,49,Female,1,45650
C041036,53,Female,1,44928
C041037,46,Male,0,45553
C041038,50,Male,0,45754
C041039,47,Female,0,45469
C041040,56,Male,1,45411
C041041,56,Male,1,44470
C041042,64,Male,0,45913
C041043,28,Male,1,45681
C041044,70,Female,1,44718
C041045,40,Male,0,44359
C041046,52,Male,0,44704
C041047,33,Female,1,45133
C041048,29,Male,1,45114
C041049,41,Female,0,44739
C041050,23,Female,0,45568
